d1,d2
0.383566063951133,1.52512028640394
-0.399888749008021,-0.88516575360571
0.911301587558085,-1.69062729246482
1.05369548616413,0.722286989330382
0.844424402505432,-1.06432307948186
-0.956250964656088,-0.0247368558294263
4.86435614847751,-3.38963547605691
-0.311576770039652,1.51574088146402
0.739683688054387,-0.491353149138878
-0.0856676309705751,3.39002274729292
-3.20406706783158,3.0703606623525
-0.327862592740937,1.23734732022332
-1.29827912462583,1.15815881162862
0.932784013179928,-1.28429516246012
0.0765594338492165,-1.0006827312146
-0.673238684557708,-0.695678340545801
-1.59099097841148,1.16002168870475
-0.534355440081039,-0.177318094091866
-0.570802522675023,-0.375018109476396
2.03317747347592,-1.71471116137548
2.53307491766115,-1.30019305458866
-2.16066554973395,2.14061667246097
-1.03477610513401,0.861765414003691
-1.68015687982458,0.27062607420726
-1.81431965234177,0.582377190867503
-1.00731411237976,1.34086563443242
1.95820507734599,-2.08408544157248
0.193223076672839,-0.28489689660389
0.648259054560772,-0.765471882806588
2.42851154515196,-2.52060684852059
0.789487485630349,0.332097971469192
0.502561099986431,-1.49303716872823
-0.317223386567202,-0.094614076927277
1.44646436220264,-1.44664328646382
-0.778947781359219,0.725119515833003
1.64042648270005,-0.715180527224243
-1.21068990973968,-0.350624734794763
-1.71488156207562,1.71912539078
-2.0482566219006,2.19224258224252
-0.259549312473608,-0.0949967097246031
