d1,d2
-3.05270848664291,3.56612514856245
-0.838939032936839,1.00662337985923
-1.5047688637927,1.92622520974677
0.603508486832353,-0.859297193069717
-2.3845984650895,0.634074397270888
0.0218303460084956,0.393798678716066
3.3736854989114,-2.88331292188021
-3.94733403425491,5.56683482903274
-2.30537977032443,1.8377735744338
2.25926555124068,-3.03379301124079
-2.332283713363,1.15079127667395
-0.917469909077229,1.33170007792318
3.62044306663425,-3.93777609369712
0.943701448298116,-1.03787444567569
5.18744925305747,-4.44867884155199
-3.38138843259692,1.220378828458
0.883056743839476,-1.83226081195483
2.10430895456951,-1.18649460860494
-1.42461045982366,2.07941322674544
3.09223181850458,-1.4942506997425
