d1,d2
2.47261970427393,-1.27120853847305
1.65141795317665,-2.07944194431043
-0.183614735662759,-0.651252852679149
-3.36214846378241,3.76040792112342
3.42313441539597,-2.25580735628619
0.171883328841586,-0.136582447854582
0.233112537366843,-1.08120491152741
-1.75281943282208,1.54366920406533
0.268644211291141,-1.66692429100111
1.67069884872021,-2.1085078090476
1.72060701011626,-1.14564031905789
-0.565908462549394,0.96014466264265
-0.843516487394876,-0.257350897600691
-1.87937483479677,2.81122168472728
0.151206247901285,1.35503493323845
-0.179846765727852,-0.0672822050496702
0.144622475825114,-0.826485031808316
-0.913400789253485,-0.572977774022148
-1.36981057682235,0.336556102174401
-0.685280334026546,-1.09289375430487
0.132086437620574,0.296644525273238
1.32180750379668,-1.49108480599249
-0.927357413066754,1.47034682124936
-1.79021841701668,1.77742297200794
0.307058185436995,-0.306202779852391
0.100017521109909,-0.348833046354066
-0.436400285758463,-1.25356918399023
1.15544681782917,-0.246515168932028
2.75412061811884,-0.964200345171457
-1.46200281816994,1.73244551624645
2.24073085518007,-0.0558313754601787
-1.73519830709141,1.57131905050889
0.96524900003327,-0.646448482197983
0.597107692206939,-1.12672937215662
-1.62924555273266,2.24303923671182
-0.345760180153926,-1.14817448252831
-0.993449250926097,2.60831984532152
-0.865390950473758,-0.453050610501351
1.15125303267162,0.673562126690173
-0.712080338684829,0.114065184179307
