d1,d2
-1.58527480823233,0.450977175798412
4.21466110173796,-2.93693150524251
-2.49715054045763,1.31402445417779
0.248831922114379,-0.929317619988049
1.01576338587928,-0.653765285942624
2.416280857476,-3.23232089763708
1.66465625789053,-2.88670209913631
-5.71623151391487,5.94596183057337
1.95428250154612,-2.05958291317899
-0.712095497488527,0.706632771908266
-0.245206526823903,0.649860185029323
2.94915102600604,-2.08179473513755
2.49134920319585,-2.43407250724644
-1.31557735371948,-0.673348545630897
3.52274433976893,-2.35448772086864
0.206578670742342,1.02160819103778
-6.12788076719078,6.4336729353121
-0.875911751538552,2.10063953005075
0.469918910158951,-1.60627185719079
-2.07888941714485,3.22521861330663
