d1,d2,d3
0.223076720075063,-1.93795343710621,1.61735318680054
0.273298046884836,-1.1083965128359,-0.0486448572744594
-0.878139513035996,0.622727331970856,-1.04142109927529
-0.792132765411492,0.244433570121182,0.051353187099019
-0.537398073909714,0.315532167193299,-0.686795514416599
-0.866015374723154,-1.07675797936681,0.858250576516572
-0.139259162771971,-1.02786835309606,-0.860733715058429
-1.11595808182702,0.670836716105321,-1.07512060886835
-1.38880925465284,0.475642583468967,1.48483093924354
-0.561555316715518,-1.33250351934162,-0.548951000694853
-0.227953555012236,0.296991777994395,-1.06690189831747
0.163270324310834,0.600780782014411,-0.346274081314724
1.19176866023628,-0.657798226522399,-1.29743308698678
-0.280784152248832,-1.24072693371696,0.183896305945701
0.150129654837901,-1.2644823188223,0.135294833140079
1.05046778287918,-0.566848541254093,-1.22281218798406
0.386486987346954,-0.127051921388144,0.35192029593633
-0.817706382097488,0.18615123276252,1.1798201576945
0.345265705699471,0.590479988620444,0.556577073764744
3.42603338230041,0.855163129546582,3.25026681238331
-0.0456237523964991,-0.660455196650669,-0.0373207510180378
-0.193728954449156,0.334637880080304,0.62842956889452
-0.854749789302714,0.490583210279717,0.191781490302843
0.941310121241835,0.679034960094919,0.466906919951968
0.850232423424186,-0.480647071917047,-1.16296979979053
-1.0587628239638,1.01951579282666,1.06974845289809
-0.297817161193722,-0.0106248232693077,0.421898655653661
-1.19684891880372,-0.430559783649398,1.15444632855307
-0.30727370190059,1.74297519729507,-0.839866596525745
0.0897320206067073,-1.47089020301367,-0.0517815471214265
0.375510891026177,0.562314634260845,0.0162048148986654
2.31432321393965,0.609217958672761,-0.894410126277516
-0.835987461597191,-0.576516182408178,-0.608132276675071
0.94899595827508,0.846460939337813,-0.866674342042758
-0.972902914565527,0.0399064171582646,-0.757003425333408
1.37352094394429,-1.71217265889677,-0.141827943491115
0.381172428172124,3.13856816785924,-0.378103974953193
-1.5080319026226,0.615901204592671,1.82492234589426
0.180540684313148,0.0221923566668808,-1.14855599597988
0.212303063687653,0.722205664332406,-0.36216711617169
