d1,d2
4.94148692581809,-3.15977740681781
-4.15871313942364,3.75853966819893
-0.171830386560255,-0.266898835426665
1.16635076497293,-2.10759628111937
3.48078305469812,-3.78377263285313
3.97997131449437,-3.0518408666155
-1.95368674050273,2.33042243530458
1.77088544118272,-2.59128337682529
0.656518480880402,-0.963341947668896
6.79042354538942,-6.38136962791387
-5.05588239274957,4.35173550433576
-4.87316733731294,8.61630279871179
-1.1778506666173,1.61921830582225
-0.298752761312521,-0.159073763689674
-4.83637823907485,3.94651795305506
-0.665612958616067,0.150759348473172
-1.5419274891423,1.36249369578036
1.58903692550258,-1.68038663523929
4.03460346773856,-3.04566024684326
-1.64512831992322,2.16561674282037
-2.18785962477269,1.5202747448342
-1.80713996677484,1.66381557930747
1.55556563430035,-1.83656430440357
5.30571160325426,-4.66450511266238
0.676990320644075,-1.22985392209856
3.36053463105934,-3.72872456388768
-2.08686199389693,1.00162707032479
3.10731807806974,-3.79880302775281
-2.89573626997775,3.00343146179056
-0.329780854441886,-0.336993312997783
-0.737133983493678,0.354033108496842
1.71013703799732,0.255508363569468
1.54169477909682,-2.30111256775931
-3.982265972515,3.20887477263219
-0.016634469612003,-0.345811069852761
-3.50156092010715,2.65416139699373
-1.45117783563439,1.76977931873618
-6.89880131014134,6.18866595292226
2.25398511835474,-2.40957123914152
4.35188650914927,-2.07883748054087
