d1,d2
-0.0113006917657736,0.701979583317141
1.14191651166402,-1.94015860499182
-2.71061995087971,4.26652490517507
0.623844566035014,-0.0297789236750659
-1.9176812977914,3.11287983867462
-0.793572533300294,0.194362426843026
-0.0853732996949028,-1.14673822372868
-0.504642781321571,-0.933061248142177
0.518535900357372,-0.904695945727403
-1.13690751608382,0.607384119382456
-1.54430445686352,0.509413112346265
0.998477345153573,-0.824491070495628
-0.0260910372932605,-1.15455137904647
0.151024237431869,-1.05821093408593
-1.58628329112963,0.299721985092871
0.0955364104744692,0.361173013002291
0.253732688007541,-0.466250115991871
0.202930821890758,0.365358156407643
1.77395836191446,0.713899452637501
1.34826784524571,-1.72257924112983
0.0798363800598773,-1.39513140766833
-1.86461199495092,1.6017846990175
-1.81790671722332,1.707100500733
-1.56758496769892,2.08021836881508
1.61522972258723,-1.0008535422872
-0.954562142292963,0.781395987812051
-0.137519571999323,-0.704773135055171
1.5088847723973,-2.09078471908992
1.78287810671087,-0.7980456455868
1.23312210203065,-0.559216826880963
-0.125679172371861,0.0604284967810214
-1.42944603579989,2.41331861704628
0.991358081752757,-0.454520293744806
-1.14393468397598,1.01881749438564
0.0835385114207173,-1.23059326359523
-0.12426372799094,-0.10159949026308
-1.27548041801042,0.190589892678164
3.98855139703158,-1.33991152709537
2.15856260385011,-0.0145750609424419
0.207579922422521,-1.11583005092343
