d1,d2,d3
0.254765035306907,-1.00250063761088,0.0969795213354413
1.09765571568637,1.58436907721729,0.257049799966968
-0.348508954373563,1.073378770074,0.514976420588355
-0.933510452641722,-1.06964947946474,0.151691360839546
-0.414500545193723,-1.11423244666431,0.824914553954418
0.746890400143054,1.70482445814619,-0.584031968852174
-1.40867616390127,-0.863523854215355,1.50186602351773
-0.769968807435251,-0.177514584182605,1.75602045187991
0.38403312542917,-0.488458157434239,1.27999046151534
3.44711382164764,0.410723747046446,0.80085321124252
0.910026985888943,-1.4753714714868,-0.102054416830932
-0.102394824807851,-1.57076709314174,-1.00813282391653
0.138552419706399,-1.10578533525503,-1.07263989274239
-0.134322622117261,-0.238426786485843,-1.05209131965806
-0.732618432189191,-1.36933907422946,-1.24971058607028
0.18586389753343,1.83944281282695,0.12698235315678
-0.684271851320122,0.044959986111671,-0.304879383136404
-1.45146842667346,-0.97175969701372,1.66716583722712
-1.20511976896313,2.04885014333527,-0.18564144428287
-0.315568698460159,-0.32626472369494,-1.41407696420968
2.54805755691157,-0.470241667213968,0.232890404992368
-0.70708107222238,1.27619789858571,1.04205147532699
-1.17296910753716,0.911568374394475,0.423761518831734
-0.678630838553074,1.5584610990392,0.958099718094429
-0.26188373460509,-0.613700177460684,0.414330183656596
0.0161790099117632,0.556639791968283,-0.966321550349075
-0.519282760710702,0.309731305308202,-1.13232881969422
0.0763540073838969,-0.667719424120767,0.435469866267507
0.21426356931002,-0.44872600535892,-0.162378037244731
-0.677567004015862,1.01863748709734,-1.0306508292694
0.886790972775726,0.0238240505505192,0.856929513386289
-0.541662260910929,0.436382590466756,-1.1410444884888
-0.981838831040681,0.215792864513299,-0.468490314778428
1.62979032609756,-0.197857521778182,1.68749293329748
0.868807250221914,-0.696538211654511,-1.66752164504205
0.415253703023745,0.394539439760277,-0.661823314649038
0.104059682755902,0.800481970366642,-1.04972174987255
-0.213754639189627,-1.39284923771223,-0.639958090312163
-0.286888302380565,-0.39014201211597,1.86673076480046
0.618030619508757,0.442561731486379,-1.0027487344782
