d1,d2
1.51824389697695,-2.35356092210179
-8.54954188648188,8.19197375127473
0.259301569032718,0.560845510168654
0.338719092701311,-1.83911999401159
10.2403179504052,-10.6922918875558
-4.65899418414562,4.58173002975704
0.0155404395775594,-0.220726574632659
3.18858910474662,-1.90895046123835
-5.84228042379555,4.63328451387582
0.827965774132048,-1.111455840792
2.24391243833995,-1.54145420284195
4.18996153850628,-2.71828501228896
-0.556808946743766,-0.436761717907874
-5.00890995670387,4.85009801262115
-3.16397848759327,3.09608482239249
1.9421205905775,-0.822725189332096
1.23065291683268,-0.474686584513485
2.53576717335762,-0.475282276663394
-2.94085702965575,1.89551086458194
2.19027842993124,-3.21422684079058
