d1,d2
-2.63367266381174,1.83182504366802
-1.06983903579222,2.39592011338727
-2.32979552278819,2.02171972409194
0.875526339796219,-0.590828918228253
0.582323465045243,-1.93288686005389
4.02901579506642,-4.59247127157211
-0.654968132995527,0.472792802912244
2.1086445591707,-1.7107504562796
-2.50124830500074,1.75504961207598
-4.18493858363454,4.65855843857237
-1.47809503700842,0.957750688002372
0.824924432621017,0.955229320766174
-0.894966789350626,1.07535267665765
0.681051513161272,1.51710963830922
-2.11996312449244,1.32179712507659
4.19740244543578,-4.47708339668939
0.504488180149763,-0.441934463274712
1.83690889714066,-2.18830812112093
-0.514386186887351,-1.29881488241578
2.74158775417631,-1.73002681388705
