d1,d2,d3
1.0780356468736,0.827911251930841,-1.89184706040711
1.93703822132347,-1.11608161288282,-2.28722301117807
-0.692911362297818,2.62733585895231,-1.86950351233471
1.21548500078051,0.0505873758253021,-1.78019323067716
-2.28975758492003,3.81470010854854,-1.56349931996165
1.96560356856367,-1.18307265384348,-1.40666641877602
1.63236791083199,0.474036923574958,-2.21021108879027
-0.822579310652117,4.35633930650457,-2.10214082266361
-1.86920212511806,3.93822280071474,-1.18731963589322
1.14294071027719,0.648709590864046,-1.69996402940118
-0.41970532492611,2.31553072833661,-1.61160985502685
1.02748130096752,0.680751111915103,-2.15922033301875
1.93221421196832,-0.604226056401934,-2.03271274780541
2.20929189782271,-0.353343304034494,-2.11003083141489
-0.303529010358127,2.07420674246536,-1.37188060450733
1.09714733199721,0.580111898050468,-1.71255367356601
2.13409347482314,1.6526810647091,-1.98747494800385
1.13661684322922,0.0809764037816059,-2.32221472715559
1.80194038500094,0.0412659652025805,-1.12894164811407
1.33272659131471,0.599605501898811,-2.51360550991839
