d1,d2,d3
3.86554931044231,-0.378673271020897,-2.01020336412121
-1.6320237214932,-1.98525463860417,3.08057546630248
5.0569405251453,-0.0508350336320459,-5.11348433324922
-7.16501322114827,11.070214628435,-5.69574395454263
-1.05578521127317,10.9317463625379,-9.43483148500338
-0.504601547870793,3.26651939688726,-3.87209696619451
7.2076189184802,-1.97814171838238,-4.75393630969158
-4.554341028998,9.73677886290669,-6.30210006515048
3.1029870755354,2.8359457111093,-5.79871865318061
-3.30110302653025,-11.2846563044624,15.0924154190223
-4.553072040782,4.08812056424055,3.04124884138724
8.56869981073148,-5.87311719585235,-1.76081480617032
-7.92933734166856,2.87874365675564,3.45909146760423
-5.70224543512064,-1.18830228046687,5.948618182098
1.70045627413615,-5.41701882677283,4.26731597389942
-4.62771924947255,-2.32726857560928,6.55502458412799
1.05068082547958,-6.34317923219856,5.7116018699983
3.93618076413673,3.37847253230047,-7.77169472492972
4.61578634392487,-6.57495189836241,2.58913967961603
1.92034197634537,-4.7851427398086,2.7685931781776
